SecuCode,Cur_TradingDay,updatetime,Ltg,preLtg,pre_cp,net0
sh600004,20230727,20230726,23.66718283,23.66718283,13.87,806.98694245
sh600021,20230727,20230726,28.16743645,28.16743645,10.24,806.98694245
sh600026,20230727,20230726,34.74776395,34.74776395,14.2,806.98694245
sh600031,20230727,20230726,84.86602087,84.86602087,17.31,806.98694245
sh600032,20230727,20230726,24.04675324,24.04675324,11.42,806.98694245
sh600036,20230727,20230726,206.28944429,206.28944429,33.35,806.98694245
sh600038,20230727,20230726,5.89476716,5.89476716,40.33,806.98694245
sh600048,20230727,20230726,119.70443418,119.70443418,13.74,806.98694245
sh600056,20230727,20230726,14.95879748,14.95879748,13.14,806.98694245
sh600059,20230727,20230726,9.11542413,9.11542413,10.91,806.98694245
sh600060,20230727,20230726,13.07652222,13.07652222,22.51,806.98694245
sh600062,20230727,20230726,10.4312681,10.4312681,16.9,806.98694245
sh600066,20230727,20230726,22.13939223,22.13939223,13.68,806.98694245
sh600071,20230727,20230726,2.81573889,2.81573889,19.92,806.98694245
sh600072,20230727,20230726,7.36249883,7.36249883,23.81,806.98694245
sh600088,20230727,20230726,3.977064,3.977064,15.01,806.98694245
sh600089,20230727,20230726,50.504432,50.504432,16.22,806.98694245
sh600096,20230727,20230726,18.34328747,18.34328747,18.72,806.98694245
sh600111,20230727,20230726,36.15065842,36.15065842,24.09,806.98694245
sh600129,20230727,20230726,5.56890744,5.56890744,49.66,806.98694245
sh600131,20230727,20230726,12.02519044,12.02519044,17.63,806.98694245
sh600132,20230727,20230726,4.83971198,4.83971198,87.59,806.98694245
sh600141,20230727,20230726,11.11674796,11.11674796,25.4,806.98694245
sh600160,20230727,20230726,26.99746081,26.99746081,15.35,806.98694245
sh600161,20230727,20230726,16.47809538,16.47809538,25.55,806.98694245
sh600176,20230727,20230726,40.03136728,40.03136728,14.5,806.98694245
sh600183,20230727,20230726,23.49764527,23.49764527,15.96,806.98694245
sh600188,20230727,20230726,45.9204072,45.9204072,17.93,806.98694245
sh600199,20230727,20230726,6.57796824,6.57796824,26.64,806.98694245
sh600201,20230727,20230726,11.20369226,11.20369226,10.02,806.98694245
sh600211,20230727,20230726,2.47937843,2.47937843,55.04,806.98694245
sh600213,20230727,20230726,2.86,2.86,11.41,806.98694245
sh600215,20230727,20230726,4.6503288,4.6503288,10.15,806.98694245
sh600216,20230727,20230726,9.64975,9.64975,11.17,806.98694245
sh600230,20230727,20230726,4.16144936,4.16144936,15.85,806.98694245
sh600233,20230727,20230726,34.42225454,34.42225454,15.53,806.98694245
sh600283,20230727,20230726,3.52995758,3.52995758,15.43,806.98694245
sh600285,20230727,20230726,5.6729968,5.6729968,15.64,806.98694245
sh600312,20230727,20230726,13.56921309,13.56921309,11.46,806.98694245
sh600316,20230727,20230726,7.17114512,7.17114512,22.43,806.98694245
sh600325,20230727,20230726,21.17161116,21.17161116,10.26,806.98694245
sh600329,20230727,20230726,5.70250076,5.70250076,40.2,806.98694245
sh600330,20230727,20230726,12.33434416,12.33434416,10.42,806.98694245
sh600338,20230727,20230726,9.14210168,9.14210168,17.98,806.98694245
sh600343,20230727,20230726,6.38206348,6.38206348,10.64,806.98694245
sh600345,20230727,20230726,1.98,1.98,20.13,806.98694245
sh600372,20230727,20230726,48.3889663,48.3889663,15.17,806.98694245
sh600379,20230727,20230726,3.30201564,3.30201564,10.3,806.98694245
sh600380,20230727,20230726,19.11729561,19.11729561,12.7,806.98694245
sh600388,20230727,20230726,10.81094891,10.81094891,18.29,806.98694245
sh600389,20230727,20230726,4.4348337,4.4348337,26.1,806.98694245
sh600391,20230727,20230726,3.30129367,3.30129367,22.58,806.98694245
sh600416,20230727,20230726,13.25406445,13.25406445,17.67,806.98694245
sh600422,20230727,20230726,7.57986969,7.57986969,19.31,806.98694245
sh600426,20230727,20230726,21.23319999,21.23319999,33.88,806.98694245
sh600435,20230727,20230726,14.98138483,14.98138483,10.68,806.98694245
sh600446,20230727,20230726,9.40815005,9.40815005,12.93,806.98694245
sh600452,20230727,20230726,10.97529753,10.97529753,18.2,806.98694245
sh600456,20230727,20230726,4.77777539,4.77777539,33.82,806.98694245
sh600458,20230727,20230726,8.22478152,8.22478152,10.93,806.98694245
sh600460,20230727,20230726,14.16071845,14.16071845,30.14,806.98694245
sh600475,20230727,20230726,9.43894086,9.43894086,11.25,806.98694245
sh600476,20230727,20230726,1.6107,1.6107,15.74,806.98694245
sh600481,20230727,20230726,18.70661251,18.70661251,11.65,806.98694245
sh600486,20230727,20230726,4.06370649,4.06370649,71.17,806.98694245
sh600487,20230727,20230726,24.66734657,24.66734657,15.15,806.98694245
sh600489,20230727,20230726,48.47312564,48.47312564,11.04,806.98694245
sh600498,20230727,20230726,11.86564887,11.86564887,17.96,806.98694245
sh600499,20230727,20230726,19.48419929,19.48419929,11.22,806.98694245
sh600501,20230727,20230726,4.319286,4.319286,14.57,806.98694245
sh600519,20230727,20230726,12.561978,12.561978,1828.55,806.98694245
sh600521,20230727,20230726,14.82507087,14.82507087,18.39,806.98694245
sh600522,20230727,20230726,34.12949652,34.12949652,15.96,806.98694245
sh600552,20230727,20230726,9.44606894,9.44606894,11.93,806.98694245
sh600557,20230727,20230726,5.84597952,5.84597952,20.51,806.98694245
sh600560,20230727,20230726,2.236455,2.236455,13.19,806.98694245
sh600562,20230727,20230726,12.4185784,12.4185784,15.75,806.98694245
sh600563,20230727,20230726,2.25,2.25,133.55,806.98694245
sh600570,20230727,20230726,19.00006442,19.00006442,37.66,806.98694245
sh600573,20230727,20230726,2.5,2.5,11.27,806.98694245
sh600580,20230727,20230726,13.11366126,13.11366126,12.82,806.98694245
sh600585,20230727,20230726,39.99702579,39.99702579,24.92,806.98694245
sh600587,20230727,20230726,4.66874989,4.66874989,31.18,806.98694245
sh600596,20230727,20230726,11.4574654,11.4574654,11.79,806.98694245
sh600600,20230727,20230726,7.09163612,7.09163612,98.81,806.98694245
sh600602,20230727,20230726,10.7430299,10.7430299,14.27,806.98694245
sh600605,20230727,20230726,2.06282429,2.06282429,19.2,806.98694245
sh600610,20230727,20230726,7.10914605,7.10914605,10.59,806.98694245
sh600612,20230727,20230726,3.1710963,3.1710963,63.96,806.98694245
sh600620,20230727,20230726,6.86677113,6.86677113,12.31,806.98694245
sh600633,20230727,20230726,12.65730523,12.65730523,14.19,806.98694245
sh600639,20230727,20230726,8.50236703,8.50236703,12.94,806.98694245
sh600641,20230727,20230726,9.3062992,9.3062992,18.28,806.98694245
sh600660,20230727,20230726,20.02986332,20.02986332,37.02,806.98694245
sh600674,20230727,20230726,44.60820865,44.60820865,14.6,806.98694245
sh600690,20230727,20230726,63.08552654,63.08552654,23.89,806.98694245
sh600699,20230727,20230726,14.08701543,14.08701543,18.81,806.98694245
sh600702,20230727,20230726,3.33195979,3.33195979,143.15,806.98694245
sh600706,20230727,20230726,2.55059785,2.55059785,17.96,806.98694245
sh600718,20230727,20230726,12.13413212,12.13413212,10.17,806.98694245
sh600720,20230727,20230726,7.76290282,7.76290282,11.58,806.98694245
sh600739,20230727,20230726,15.29709816,15.29709816,13.71,806.98694245
sh600750,20230727,20230726,6.29444958,6.29444958,19,806.98694245
sh600754,20230727,20230726,9.14044063,9.14044063,47.62,806.98694245
sh600760,20230727,20230726,27.55699513,27.55699513,44.33,806.98694245
sh600761,20230727,20230726,7.40195645,7.40195645,21.67,806.98694245
sh600765,20230727,20230726,14.7204909,14.7204909,25.61,806.98694245
sh600766,20230727,20230726,2.24226822,2.24226822,11.14,806.98694245
sh600785,20230727,20230726,2.2563128,2.2563128,15.43,806.98694245
sh600809,20230727,20230726,12.19964222,12.19964222,227.92,806.98694245
sh600818,20230727,20230726,2.3795791,2.3795791,17.8,806.98694245
sh600833,20230727,20230726,2.23086347,2.23086347,12.32,806.98694245
sh600835,20230727,20230726,8.065043,8.065043,15.25,806.98694245
sh600845,20230727,20230726,17.99382217,17.99382217,49.36,806.98694245
sh600850,20230727,20230726,6.85074346,6.85074346,22.14,806.98694245
sh600862,20230727,20230726,13.93049107,13.93049107,24.57,806.98694245
sh600875,20230727,20230726,27.78533797,27.78533797,19.14,806.98694245
sh600876,20230727,20230726,3.95674963,3.95674963,16.51,806.98694245
sh600884,20230727,20230726,22.63973358,22.63973358,15.06,806.98694245
sh600885,20230727,20230726,10.42675636,10.42675636,33.05,806.98694245
sh600886,20230727,20230726,74.54179797,74.54179797,12.51,806.98694245
sh600887,20230727,20230726,63.66450305,63.66450305,27.72,806.98694245
sh600900,20230727,20230726,244.68217716,244.68217716,21.39,806.98694245
sh600916,20230727,20230726,16.8,16.8,11.98,806.98694245
sh600926,20230727,20230726,59.30284108,59.30284108,11.55,806.98694245
sh600927,20230727,20230726,14.55555556,14.55555556,17.09,806.98694245
sh600933,20230727,20230726,8.96084416,8.96084416,22.85,806.98694245
sh600970,20230727,20230726,26.42317423,26.42317423,13.29,806.98694245
sh600976,20230727,20230726,1.533986,1.533986,71.7,806.98694245
sh600977,20230727,20230726,18.67,18.67,14.68,806.98694245
sh600980,20230727,20230726,1.89263526,1.89263526,15.88,806.98694245
sh600989,20230727,20230726,73.3336,73.3336,13.83,806.98694245
sh601021,20230727,20230726,9.78548805,9.78548805,60.81,806.98694245
sh601022,20230727,20230726,13.08633334,13.08633334,10.61,806.98694245
sh601028,20230727,20230726,7.8302576,7.8302576,11.25,806.98694245
sh601038,20230727,20230726,7.31705275,7.31705275,11.83,806.98694245
sh601058,20230727,20230726,30.62617447,30.62617447,11.14,806.98694245
sh601065,20230727,20230726,6.42776079,6.42776079,12.53,806.98694245
sh601069,20230727,20230726,9.22853531,9.22853531,14.96,806.98694245
sh601100,20230727,20230726,13.40820992,13.40820992,66.35,806.98694245
sh601116,20230727,20230726,5.476784,5.476784,14.1,806.98694245
sh601127,20230727,20230726,15.07370567,15.07370567,38.87,806.98694245
sh601137,20230727,20230726,7.92444972,7.92444972,15.16,806.98694245
sh601138,20230727,20230726,198.66454834,198.66454834,23.25,806.98694245
sh601163,20230727,20230726,8,8,16.42,806.98694245
sh601166,20230727,20230726,207.74280606,207.74280606,15.95,806.98694245
sh601168,20230727,20230726,23.83,23.83,11.85,806.98694245
sh601177,20230727,20230726,4.0006,4.0006,10.5,806.98694245
sh601186,20230727,20230726,115.032455,115.032455,10.19,806.98694245
sh601200,20230727,20230726,11.21858543,11.21858543,10,806.98694245
sh601360,20230727,20230726,71.45363197,71.45363197,11.68,806.98694245
sh601512,20230727,20230726,14.9889,14.9889,10.07,806.98694245
sh601566,20230727,20230726,5.7463715,5.7463715,10.85,806.98694245
sh601567,20230727,20230726,14.12651571,14.12651571,15.57,806.98694245
sh601601,20230727,20230726,68.45041455,68.45041455,29.38,806.98694245
sh601606,20230727,20230726,7.242284,7.242284,13.17,806.98694245
sh601615,20230727,20230726,22.71983706,22.71983706,17.28,806.98694245
sh601633,20230727,20230726,61.76123116,61.76123116,26.1,806.98694245
sh601677,20230727,20230726,9.69818429,9.69818429,14.1,806.98694245
sh601688,20230727,20230726,73.56543347,73.56543347,15.84,806.98694245
sh601689,20230727,20230726,11.02048322,11.02048322,70.67,806.98694245
sh601699,20230727,20230726,29.914092,29.914092,16.91,806.98694245
sh601788,20230727,20230726,39.06698839,39.06698839,17.67,806.98694245
sh601799,20230727,20230726,2.85679419,2.85679419,138,806.98694245
sh601800,20230727,20230726,118.45185425,118.45185425,11.01,806.98694245
sh601808,20230727,20230726,29.60468,29.60468,14.88,806.98694245
sh601865,20230727,20230726,16.96894461,16.96894461,34.32,806.98694245
sh601869,20230727,20230726,4.06338314,4.06338314,34.91,806.98694245
sh601877,20230727,20230726,21.49973551,21.49973551,27.75,806.98694245
sh601881,20230727,20230726,66.56133393,66.56133393,13.2,806.98694245
sh601882,20230727,20230726,5.22,5.22,31.25,806.98694245
sh601888,20230727,20230726,19.52475544,19.52475544,118.3,806.98694245
sh601899,20230727,20230726,205.8963124,205.8963124,13.07,806.98694245
sh601900,20230727,20230726,8.95876566,8.95876566,21.06,806.98694245
sh601928,20230727,20230726,25.449,25.449,11.03,806.98694245
sh601949,20230727,20230726,18.225,18.225,11.82,806.98694245
sh601952,20230727,20230726,13.78,13.78,12.28,806.98694245
sh601958,20230727,20230726,32.266044,32.266044,11.24,806.98694245
sh601966,20230727,20230726,14.73522713,14.73522713,23.66,806.98694245
sh601995,20230727,20230726,29.2354244,29.2354244,37.5,806.98694245
sh603000,20230727,20230726,11.05691056,11.05691056,28.59,806.98694245
sh603008,20230727,20230726,3.87417787,3.87417787,25.67,806.98694245
sh603017,20230727,20230726,2.75905778,2.75905778,11.93,806.98694245
sh603019,20230727,20230726,14.64013974,14.64013974,45.17,806.98694245
sh603025,20230727,20230726,11.09174773,11.09174773,12.58,806.98694245
sh603027,20230727,20230726,10.27871086,10.27871086,18.97,806.98694245
sh603037,20230727,20230726,1.36242749,1.36242749,14.51,806.98694245
sh603045,20230727,20230726,1.35445155,1.35445155,16.72,806.98694245
sh603048,20230727,20230726,1.4688,1.4688,16.62,806.98694245
sh603063,20230727,20230726,4.43227,4.43227,29.78,806.98694245
sh603066,20230727,20230726,3.007029,3.007029,10.88,806.98694245
sh603070,20230727,20230726,4.01,4.01,17.84,806.98694245
sh603081,20230727,20230726,4.09627574,4.09627574,16.49,806.98694245
sh603083,20230727,20230726,2.68222941,2.68222941,57.66,806.98694245
sh603085,20230727,20230726,3.971,3.971,10.85,806.98694245
sh603087,20230727,20230726,5.656532,5.656532,45.2,806.98694245
sh603093,20230727,20230726,6.10065893,6.10065893,12.88,806.98694245
sh603097,20230727,20230726,1.6,1.6,22.71,806.98694245
sh603099,20230727,20230726,2.6667,2.6667,14.19,806.98694245
sh603100,20230727,20230726,3.94995,3.94995,35.67,806.98694245
sh603109,20230727,20230726,2.089332,2.089332,17.05,806.98694245
sh603125,20230727,20230726,1.9255,1.9255,29.21,806.98694245
sh603135,20230727,20230726,4.5,4.5,19.13,806.98694245
sh603136,20230727,20230726,1.86294283,1.86294283,25,806.98694245
sh603138,20230727,20230726,2.8314299,2.8314299,19.19,806.98694245
sh603156,20230727,20230726,12.654936,12.654936,25.74,806.98694245
sh603161,20230727,20230726,1.334,1.334,15.13,806.98694245
sh603163,20230727,20230726,1,1,39.4,806.98694245
sh603165,20230727,20230726,2.78431276,2.78431276,15.9,806.98694245
sh603177,20230727,20230726,2.0887,2.0887,14.57,806.98694245
sh603178,20230727,20230726,2.36411881,2.36411881,11.47,806.98694245
sh603179,20230727,20230726,4.87301971,4.87301971,46.31,806.98694245
sh603180,20230727,20230726,1.54256882,1.54256882,33.67,806.98694245
sh603189,20230727,20230726,2.69548349,2.69548349,13.64,806.98694245
sh603191,20230727,20230726,3.33167407,3.33167407,20.06,806.98694245
sh603196,20230727,20230726,2.38680652,2.38680652,18.86,806.98694245
sh603197,20230727,20230726,2.08977258,2.08977258,54.25,806.98694245
sh603200,20230727,20230726,1.74329145,1.74329145,19.5,806.98694245
sh603203,20230727,20230726,2.49648907,2.49648907,28.79,806.98694245
sh603206,20230727,20230726,3.05199988,3.05199988,17,806.98694245
sh603211,20230727,20230726,2.71808,2.71808,14.86,806.98694245
sh603215,20230727,20230726,1.88658099,1.88658099,19.29,806.98694245
sh603217,20230727,20230726,2.082064,2.082064,25.08,806.98694245
sh603219,20230727,20230726,5.614,5.614,13.17,806.98694245
sh603220,20230727,20230726,3.36368576,3.36368576,16.85,806.98694245
sh603225,20230727,20230726,15.294699,15.294699,12.6,806.98694245
sh603229,20230727,20230726,5.93069389,5.93069389,14.78,806.98694245
sh603232,20230727,20230726,2.33308566,2.33308566,13.67,806.98694245
sh603233,20230727,20230726,11.38902078,11.38902078,27.65,806.98694245
sh603239,20230727,20230726,2.7072,2.7072,15.08,806.98694245
sh603258,20230727,20230726,2.447681,2.447681,33.91,806.98694245
sh603259,20230727,20230726,25.65671873,25.65671873,69.19,806.98694245
sh603260,20230727,20230726,11.82206941,11.82206941,71.53,806.98694245
sh603269,20230727,20230726,1.57526412,1.57526412,14.19,806.98694245
sh603278,20230727,20230726,2.89813114,2.89813114,11.87,806.98694245
sh603282,20230727,20230726,1.3382,1.3382,30.44,806.98694245
sh603286,20230727,20230726,0.88076,0.88076,18.32,806.98694245
sh603290,20230727,20230726,1.7080118,1.7080118,214.6,806.98694245
sh603291,20230727,20230726,4.23220604,4.23220604,17.3,806.98694245
sh603297,20230727,20230726,1.104495,1.104495,83.05,806.98694245
sh603319,20230727,20230726,2.08066462,2.08066462,17.03,806.98694245
sh603322,20230727,20230726,1.57719,1.57719,25.88,806.98694245
sh603324,20230727,20230726,1.250707,1.250707,34.16,806.98694245
sh603331,20230727,20230726,2.02468636,2.02468636,13.96,806.98694245
sh603338,20230727,20230726,5.06347879,5.06347879,60.17,806.98694245
sh603360,20230727,20230726,3.60460991,3.60460991,11.37,806.98694245
sh603378,20230727,20230726,4.3002765,4.3002765,10.14,806.98694245
sh603379,20230727,20230726,6.10479037,6.10479037,29,806.98694245
sh603386,20230727,20230726,3.2632256,3.2632256,11.26,806.98694245
sh603387,20230727,20230726,5.07153517,5.07153517,12.67,806.98694245
sh603388,20230727,20230726,3.25733572,3.25733572,10.59,806.98694245
sh603393,20230727,20230726,4.23921327,4.23921327,26.83,806.98694245
sh603398,20230727,20230726,3.42634507,3.42634507,23.95,806.98694245
sh603399,20230727,20230726,5.18650649,5.18650649,11.25,806.98694245
sh603416,20230727,20230726,1.4056,1.4056,38.4,806.98694245
sh603429,20230727,20230726,5.24485465,5.24485465,10.55,806.98694245
sh603466,20230727,20230726,5.94774319,5.94774319,13.48,806.98694245
sh603477,20230727,20230726,5.06102102,5.06102102,31.5,806.98694245
sh603486,20230727,20230726,5.76864534,5.76864534,73.21,806.98694245
sh603496,20230727,20230726,3.20209243,3.20209243,18.08,806.98694245
sh603508,20230727,20230726,3.81274377,3.81274377,16.71,806.98694245
sh603515,20230727,20230726,7.46426035,7.46426035,20.99,806.98694245
sh603516,20230727,20230726,1.85189509,1.85189509,17.71,806.98694245
sh603529,20230727,20230726,8.62050006,8.62050006,33.4,806.98694245
sh603556,20230727,20230726,4.8868404,4.8868404,25.24,806.98694245
sh603565,20230727,20230726,21.00063103,21.00063103,11.28,806.98694245
sh603566,20230727,20230726,3.52916573,3.52916573,23.25,806.98694245
sh603567,20230727,20230726,9.41963592,9.41963592,14.08,806.98694245
sh603569,20230727,20230726,5.60349223,5.60349223,11.65,806.98694245
sh603578,20230727,20230726,1.80357032,1.80357032,15.01,806.98694245
sh603583,20230727,20230726,3.84633055,3.84633055,19.09,806.98694245
sh603589,20230727,20230726,6,6,56.41,806.98694245
sh603590,20230727,20230726,1.6,1.6,35.24,806.98694245
sh603596,20230727,20230726,4.1178464,4.1178464,85.5,806.98694245
sh603598,20230727,20230726,2.678629,2.678629,10.16,806.98694245
sh603611,20230727,20230726,2.57600791,2.57600791,25.37,806.98694245
sh603613,20230727,20230726,7.22333313,7.22333313,34.87,806.98694245
sh603629,20230727,20230726,2.548,2.548,19.62,806.98694245
sh603630,20230727,20230726,2.2520458,2.2520458,16.37,806.98694245
sh603633,20230727,20230726,3.28316014,3.28316014,12.1,806.98694245
sh603638,20230727,20230726,8.38334541,8.38334541,18.5,806.98694245
sh603656,20230727,20230726,1.83375358,1.83375358,13.01,806.98694245
sh603658,20230727,20230726,5.86272256,5.86272256,57.28,806.98694245
sh603662,20230727,20230726,2.83235792,2.83235792,28.12,806.98694245
sh603663,20230727,20230726,4.23593082,4.23593082,10.64,806.98694245
sh603666,20230727,20230726,2.06490816,2.06490816,36.47,806.98694245
sh603668,20230727,20230726,4.36134976,4.36134976,15.16,806.98694245
sh603676,20230727,20230726,4.351615,4.351615,12.49,806.98694245
sh603678,20230727,20230726,4.58896985,4.58896985,32.03,806.98694245
sh603679,20230727,20230726,1.63178146,1.63178146,14.69,806.98694245
sh603683,20230727,20230726,2.1715488,2.1715488,11.22,806.98694245
sh603698,20230727,20230726,5.3599,5.3599,15.32,806.98694245
sh603699,20230727,20230726,7.49062,7.49062,15.48,806.98694245
sh603708,20230727,20230726,6.47336783,6.47336783,13.3,806.98694245
sh603711,20230727,20230726,4.107458,4.107458,18.62,806.98694245
sh603712,20230727,20230726,7.72,7.72,28.64,806.98694245
sh603721,20230727,20230726,1.3,1.3,18.02,806.98694245
sh603722,20230727,20230726,0.879375,0.879375,47.19,806.98694245
sh603728,20230727,20230726,4.20063,4.20063,60.45,806.98694245
sh603730,20230727,20230726,12.71349212,12.71349212,17.75,806.98694245
sh603738,20230727,20230726,3.89343352,3.89343352,15.75,806.98694245
sh603757,20230727,20230726,1.66717876,1.66717876,27.18,806.98694245
sh603773,20230727,20230726,1.71182564,1.71182564,29.66,806.98694245
sh603786,20230727,20230726,4.040015,4.040015,76,806.98694245
sh603788,20230727,20230726,2.23065068,2.23065068,12.6,806.98694245
sh603798,20230727,20230726,2.59180689,2.59180689,10.68,806.98694245
sh603816,20230727,20230726,8.21891519,8.21891519,42.84,806.98694245
sh603829,20230727,20230726,1.6,1.6,15.14,806.98694245
sh603848,20230727,20230726,4.01,4.01,15.82,806.98694245
sh603859,20230727,20230726,1.66568333,1.66568333,43.71,806.98694245
sh603860,20230727,20230726,0.6668,0.6668,29,806.98694245
sh603863,20230727,20230726,2.0465,2.0465,20.23,806.98694245
sh603866,20230727,20230726,15.99719155,15.99719155,10.15,806.98694245
sh603867,20230727,20230726,1.85590943,1.85590943,36.53,806.98694245
sh603868,20230727,20230726,4.356,4.356,72.7,806.98694245
sh603869,20230727,20230726,5.04500508,5.04500508,10.55,806.98694245
sh603871,20230727,20230726,6.98840449,6.98840449,16.7,806.98694245
sh603876,20230727,20230726,8.82721191,8.82721191,17.86,806.98694245
sh603881,20230727,20230726,4.60498076,4.60498076,22.31,806.98694245
sh603893,20230727,20230726,4.179346,4.179346,75.78,806.98694245
sh603908,20230727,20230726,0.6669,0.6669,43.82,806.98694245
sh603915,20230727,20230726,6.6224256,6.6224256,19.19,806.98694245
sh603916,20230727,20230726,4.20310413,4.20310413,13.95,806.98694245
sh603917,20230727,20230726,1.568,1.568,21.48,806.98694245
sh603918,20230727,20230726,3.67759038,3.67759038,29.27,806.98694245
sh603927,20230727,20230726,5.936,5.936,33.95,806.98694245
sh603933,20230727,20230726,2.105082,2.105082,17.91,806.98694245
sh603936,20230727,20230726,6.38023104,6.38023104,11.96,806.98694245
sh603938,20230727,20230726,3.82624497,3.82624497,22.38,806.98694245
sh603959,20230727,20230726,4.90298992,4.90298992,11.28,806.98694245
sh603979,20230727,20230726,6.02131561,6.02131561,33.78,806.98694245
sh603983,20230727,20230726,4.01,4.01,29.55,806.98694245
sh603997,20230727,20230726,11.35891257,11.35891257,15.58,806.98694245
sh605007,20230727,20230726,4.00557562,4.00557562,15.54,806.98694245
sh605011,20230727,20230726,4.001,4.001,29.3,806.98694245
sh605020,20230727,20230726,3.79133017,3.79133017,31.17,806.98694245
sh605028,20230727,20230726,1.6,1.6,20.05,806.98694245
sh605058,20230727,20230726,1.4292395,1.4292395,21.91,806.98694245
sh605100,20230727,20230726,1.69932,1.69932,15.86,806.98694245
sh605111,20230727,20230726,2.98204073,2.98204073,42.45,806.98694245
sh605118,20230727,20230726,4.073209,4.073209,14.6,806.98694245
sh605128,20230727,20230726,0.80000169,0.80000169,47.2,806.98694245
sh605133,20230727,20230726,1.86193816,1.86193816,31.88,806.98694245
sh605136,20230727,20230726,4.004585,4.004585,11.93,806.98694245
sh605167,20230727,20230726,4.4907,4.4907,10.01,806.98694245
sh605168,20230727,20230726,1.47040569,1.47040569,78.72,806.98694245
sh605178,20230727,20230726,0.992516,0.992516,23.53,806.98694245
sh605186,20230727,20230726,1.36,1.36,45.28,806.98694245
sh605188,20230727,20230726,4.9558,4.9558,12.25,806.98694245
sh605208,20230727,20230726,3.2994,3.2994,10,806.98694245
sh605218,20230727,20230726,2.1283346,2.1283346,15.13,806.98694245
sh605228,20230727,20230726,4.2488,4.2488,11.58,806.98694245
sh605258,20230727,20230726,0.88,0.88,25.49,806.98694245
sh605266,20230727,20230726,1.28911293,1.28911293,55.9,806.98694245
sh605277,20230727,20230726,2.64498935,2.64498935,14.66,806.98694245
sh605300,20230727,20230726,4.0001,4.0001,21.71,806.98694245
sh605337,20230727,20230726,3.944304,3.944304,18.59,806.98694245
sh605338,20230727,20230726,2.5011375,2.5011375,26.39,806.98694245
sh605358,20230727,20230726,6.76852411,6.76852411,37.78,806.98694245
sh605369,20230727,20230726,1.1262712,1.1262712,62,806.98694245
sh605389,20230727,20230726,1.3626676,1.3626676,27.81,806.98694245
sh605398,20230727,20230726,1.16616489,1.16616489,27.24,806.98694245
sh605507,20230727,20230726,5.588235,5.588235,22.23,806.98694245
sh605555,20230727,20230726,3.723608,3.723608,17.71,806.98694245
sh605580,20230727,20230726,2.8,2.8,12.05,806.98694245
sh605588,20230727,20230726,0.73099561,0.73099561,41.45,806.98694245
sh605589,20230727,20230726,7.828768,7.828768,24.32,806.98694245
sh605598,20230727,20230726,1.73873467,1.73873467,47.91,806.98694245
sh605599,20230727,20230726,7.777778,7.777778,14.22,806.98694245
sh688287,20230727,20230726,2.3751,2.3751,11.08,806.98694245
sz000004,20230727,20230726,1.32848008,1.32848008,19.39,806.98694245
sz000009,20230727,20230726,25.79213965,25.79213965,11.55,806.98694245
sz000011,20230727,20230726,5.28373849,5.28373849,10.25,806.98694245
sz000026,20230727,20230726,3.65343393,3.65343393,12.14,806.98694245
sz000032,20230727,20230726,11.37959234,11.37959234,29.99,806.98694245
sz000034,20230727,20230726,6.6923458,6.6923458,25.07,806.98694245
sz000037,20230727,20230726,3.3890815,3.3890815,10.74,806.98694245
sz000049,20230727,20230726,2.99386862,2.99386862,34.51,806.98694245
sz000063,20230727,20230726,40.19813697,40.19813697,39.35,806.98694245
sz000065,20230727,20230726,10.01763516,10.01763516,15.08,806.98694245
sz000066,20230727,20230726,32.25799088,32.25799088,12.15,806.98694245
sz000333,20230727,20230726,70.22984951,70.22984951,58.58,806.98694245
sz000422,20230727,20230726,10.57866712,10.57866712,12.75,806.98694245
sz000423,20230727,20230726,6.43976824,6.43976824,50.13,806.98694245
sz000519,20230727,20230726,13.92558982,13.92558982,17.31,806.98694245
sz000537,20230727,20230726,18.6252072,18.6252072,12.4,806.98694245
sz000550,20230727,20230726,5.19214,5.19214,18.23,806.98694245
sz000568,20230727,20230726,14.71987769,14.71987769,237.7,806.98694245
sz000581,20230727,20230726,8.30199793,8.30199793,17.06,806.98694245
sz000586,20230727,20230726,1.9344,1.9344,13.54,806.98694245
sz000603,20230727,20230726,6.89969346,6.89969346,13.58,806.98694245
sz000610,20230727,20230726,2.36747901,2.36747901,17.6,806.98694245
sz000651,20230727,20230726,56.31405741,56.31405741,38.86,806.98694245
sz000657,20230727,20230726,13.97508114,13.97508114,10.02,806.98694245
sz000663,20230727,20230726,3.36683929,3.36683929,11.3,806.98694245
sz000681,20230727,20230726,7.00577436,7.00577436,18.96,806.98694245
sz000719,20230727,20230726,10.23203749,10.23203749,10.13,806.98694245
sz000729,20230727,20230726,28.18539341,28.18539341,11.06,806.98694245
sz000733,20230727,20230726,5.20413168,5.20413168,92.41,806.98694245
sz000756,20230727,20230726,4.79682835,4.79682835,20.89,806.98694245
sz000762,20230727,20230726,5.2117124,5.2117124,30.64,806.98694245
sz000768,20230727,20230726,27.81740071,27.81740071,25.63,806.98694245
sz000777,20230727,20230726,3.84471593,3.84471593,14.31,806.98694245
sz000779,20230727,20230726,3.80095146,3.80095146,12.36,806.98694245
sz000807,20230727,20230726,34.67957405,34.67957405,14.44,806.98694245
sz000810,20230727,20230726,11.50216072,11.50216072,15.48,806.98694245
sz000811,20230727,20230726,7.45837804,7.45837804,17.32,806.98694245
