SecuCode,Cur_TradingDay,updatetime,Ltg,preLtg,pre_cp,net0
sz300850,20230814,20230811,3.29709084,3.29709084,32.61,788.67377025
sz300852,20230814,20230811,1.0193076,1.0193076,37.55,788.67377025
sz300853,20230814,20230811,1.46940827,1.46940827,27.88,788.67377025
sz300857,20230814,20230811,2.43801046,2.43801046,24.56,788.67377025
sz300858,20230814,20230811,2.63495118,2.63495118,18.35,788.67377025
sz300864,20230814,20230811,1.5504,1.5504,22.36,788.67377025
sz300868,20230814,20230811,1.28,1.28,19.18,788.67377025
sz300869,20230814,20230811,4.01802664,4.01802664,23.42,788.67377025
sz300872,20230814,20230811,4.04427654,4.04427654,15.42,788.67377025
sz300875,20230814,20230811,0.99834751,0.99834751,35.36,788.67377025
sz300879,20230814,20230811,1.6,1.6,17.48,788.67377025
sz300882,20230814,20230811,2.0442942,2.0442942,22.98,788.67377025
sz300884,20230814,20230811,2.52,2.52,11.14,788.67377025
sz300890,20230814,20230811,1.07839341,1.07839341,38.78,788.67377025
sz300892,20230814,20230811,1,1,27.22,788.67377025
sz300894,20230814,20230811,4.08769577,4.08769577,22.76,788.67377025
sz300895,20230814,20230811,1.40800657,1.40800657,31.98,788.67377025
sz300896,20230814,20230811,2.1636,2.1636,443,788.67377025
sz300901,20230814,20230811,2.4,2.4,10.3,788.67377025
sz300911,20230814,20230811,1.073982,1.073982,36.9,788.67377025
sz300912,20230814,20230811,1.15022,1.15022,18.69,788.67377025
sz300913,20230814,20230811,2.58169548,2.58169548,33.35,788.67377025
sz300916,20230814,20230811,1.44482562,1.44482562,28.17,788.67377025
sz300919,20230814,20230811,6.70633576,6.70633576,60.81,788.67377025
sz300921,20230814,20230811,1.3155777,1.3155777,24.28,788.67377025
sz300925,20230814,20230811,3.74789534,3.74789534,14.13,788.67377025
sz300926,20230814,20230811,2.7882954,2.7882954,23.71,788.67377025
sz300928,20230814,20230811,0.8,0.8,44.03,788.67377025
sz300935,20230814,20230811,0.7943068,0.7943068,29.49,788.67377025
sz300936,20230814,20230811,0.752,0.752,33.26,788.67377025
sz300937,20230814,20230811,0.95666682,0.95666682,34.25,788.67377025
sz300939,20230814,20230811,1.2,1.2,34,788.67377025
sz300941,20230814,20230811,2.0475,2.0475,22.03,788.67377025
sz300943,20230814,20230811,2.0382,2.0382,15.54,788.67377025
sz300945,20230814,20230811,2.61746864,2.61746864,14.56,788.67377025
sz300946,20230814,20230811,1.20006,1.20006,34.28,788.67377025
sz300947,20230814,20230811,1.53603596,1.53603596,16.05,788.67377025
sz300948,20230814,20230811,1.4001,1.4001,14.4,788.67377025
sz300949,20230814,20230811,0.6,0.6,39,788.67377025
sz300950,20230814,20230811,1.5,1.5,19.12,788.67377025
sz300951,20230814,20230811,1.20672,1.20672,47.79,788.67377025
sz300953,20230814,20230811,1.0278285,1.0278285,69.4,788.67377025
sz300957,20230814,20230811,4.236,4.236,97.39,788.67377025
sz300959,20230814,20230811,0.8,0.8,36.88,788.67377025
sz300961,20230814,20230811,1.7728,1.7728,10.9,788.67377025
sz300962,20230814,20230811,2.64001897,2.64001897,16.67,788.67377025
sz300963,20230814,20230811,2.34,2.34,12.81,788.67377025
sz300966,20230814,20230811,1.15277446,1.15277446,23.61,788.67377025
sz300969,20230814,20230811,0.8,0.8,74.07,788.67377025
sz300971,20230814,20230811,0.84,0.84,23.39,788.67377025
sz300978,20230814,20230811,4.22702739,4.22702739,12.18,788.67377025
sz300987,20230814,20230811,1.73368,1.73368,17.65,788.67377025
sz300989,20230814,20230811,1.62891,1.62891,22,788.67377025
sz300990,20230814,20230811,1.6848,1.6848,42.75,788.67377025
sz300991,20230814,20230811,1.44,1.44,15.38,788.67377025
sz300997,20230814,20230811,4.5,4.5,13.83,788.67377025
sz300999,20230814,20230811,54.21591536,54.21591536,41.2,788.67377025
sz301001,20230814,20230811,0.8,0.8,25.59,788.67377025
sz301007,20230814,20230811,1.5334,1.5334,16.39,788.67377025
sz301010,20230814,20230811,1.08,1.08,19.5,788.67377025
sz301011,20230814,20230811,1.46692,1.46692,21.88,788.67377025
sz301012,20230814,20230811,1.4249019,1.4249019,22.01,788.67377025
sz301016,20230814,20230811,1.2,1.2,22.45,788.67377025
sz301017,20230814,20230811,4.05340206,4.05340206,19.45,788.67377025
sz301020,20230814,20230811,1.464,1.464,20.22,788.67377025
sz301021,20230814,20230811,1.51511482,1.51511482,24.68,788.67377025
sz301022,20230814,20230811,0.832,0.832,30,788.67377025
sz301025,20230814,20230811,4.003094,4.003094,12.04,788.67377025
sz301027,20230814,20230811,1.482914,1.482914,12.73,788.67377025
sz301029,20230814,20230811,5.7781152,5.7781152,36.72,788.67377025
sz301041,20230814,20230811,1.0668,1.0668,26.6,788.67377025
sz301046,20230814,20230811,1.49697,1.49697,29.12,788.67377025
sz301047,20230814,20230811,1.292,1.292,89.71,788.67377025
sz301048,20230814,20230811,5.333334,5.333334,11.12,788.67377025
sz301049,20230814,20230811,0.94253334,0.94253334,23.06,788.67377025
sz301050,20230814,20230811,1.7424,1.7424,59.42,788.67377025
sz301058,20230814,20230811,5.12274245,5.12274245,13.61,788.67377025
sz301060,20230814,20230811,4.00517,4.00517,16,788.67377025
sz301066,20230814,20230811,1.88352192,1.88352192,15.33,788.67377025
sz301069,20230814,20230811,4.2064,4.2064,22.99,788.67377025
sz301071,20230814,20230811,2.60272313,2.60272313,37.6,788.67377025
sz301072,20230814,20230811,1.050548,1.050548,24.31,788.67377025
sz301080,20230814,20230811,1.2,1.2,67.25,788.67377025
sz301082,20230814,20230811,1.6164941,1.6164941,16.13,788.67377025
sz301083,20230814,20230811,1.77866667,1.77866667,16.96,788.67377025
sz301085,20230814,20230811,0.8,0.8,59.31,788.67377025
sz301086,20230814,20230811,0.9,0.9,44.38,788.67377025
sz301088,20230814,20230811,2.28,2.28,17.67,788.67377025
sz301089,20230814,20230811,1.26,1.26,65.76,788.67377025
sz301090,20230814,20230811,14.86358853,14.86358853,10.51,788.67377025
sz301092,20230814,20230811,1.33693484,1.33693484,28.06,788.67377025
sz301095,20230814,20230811,2,2,67.26,788.67377025
sz301098,20230814,20230811,1.584,1.584,12.29,788.67377025
sz301099,20230814,20230811,0.8,0.8,49.83,788.67377025
sz301107,20230814,20230811,0.734,0.734,29.86,788.67377025
sz301109,20230814,20230811,4.1001,4.1001,16.15,788.67377025
sz301110,20230814,20230811,0.66666667,0.66666667,46.61,788.67377025
sz301111,20230814,20230811,1.6,1.6,21.03,788.67377025
sz301112,20230814,20230811,1.102666,1.102666,30.62,788.67377025
sz301117,20230814,20230811,0.922633,0.922633,52.38,788.67377025
sz301118,20230814,20230811,1.0667,1.0667,26.23,788.67377025
sz301119,20230814,20230811,1.04,1.04,26.71,788.67377025
sz301120,20230814,20230811,3.71441055,3.71441055,13.1,788.67377025
sz301121,20230814,20230811,0.70803184,0.70803184,42.16,788.67377025
sz301123,20230814,20230811,2.336,2.336,23.38,788.67377025
sz301125,20230814,20230811,1.0136,1.0136,18.59,788.67377025
sz301128,20230814,20230811,0.73886622,0.73886622,31.27,788.67377025
sz301132,20230814,20230811,1.4747,1.4747,27.81,788.67377025
sz301133,20230814,20230811,1.06096616,1.06096616,25.26,788.67377025
sz301135,20230814,20230811,1.025695,1.025695,23.24,788.67377025
sz301136,20230814,20230811,2.7520482,2.7520482,14.5,788.67377025
sz301137,20230814,20230811,1.818134,1.818134,15.02,788.67377025
sz301138,20230814,20230811,1.2,1.2,31.58,788.67377025
sz301139,20230814,20230811,1.215808,1.215808,26.35,788.67377025
sz301141,20230814,20230811,0.88594718,0.88594718,72.28,788.67377025
sz301150,20230814,20230811,1.3132699,1.3132699,43.81,788.67377025
sz301152,20230814,20230811,1.21982307,1.21982307,49.86,788.67377025
sz301155,20230814,20230811,2.17391478,2.17391478,64.6,788.67377025
sz301158,20230814,20230811,1.5037051,1.5037051,17.51,788.67377025
sz301159,20230814,20230811,0.7735,0.7735,39.79,788.67377025
sz301167,20230814,20230811,1.12,1.12,18.19,788.67377025
sz301169,20230814,20230811,0.72239774,0.72239774,41.71,788.67377025
sz301177,20230814,20230811,4.0001,4.0001,35.92,788.67377025
sz301178,20230814,20230811,0.659568,0.659568,31.01,788.67377025
sz301179,20230814,20230811,2.376,2.376,28.53,788.67377025
sz301180,20230814,20230811,4.0001,4.0001,16.42,788.67377025
sz301181,20230814,20230811,1.17,1.17,28.79,788.67377025
sz301183,20230814,20230811,0.8,0.8,48.89,788.67377025
sz301185,20230814,20230811,1.534176,1.534176,26.11,788.67377025
sz301186,20230814,20230811,0.72758822,0.72758822,37.25,788.67377025
sz301191,20230814,20230811,0.69342,0.69342,84.53,788.67377025
sz301192,20230814,20230811,0.999,0.999,25.47,788.67377025
sz301199,20230814,20230811,1.3334,1.3334,26.13,788.67377025
sz301200,20230814,20230811,4.2,4.2,38.67,788.67377025
sz301203,20230814,20230811,0.8,0.8,40.84,788.67377025
sz301205,20230814,20230811,1.29744,1.29744,108.11,788.67377025
sz301208,20230814,20230811,1.0000005,1.0000005,42.89,788.67377025
sz301211,20230814,20230811,2.88,2.88,25.7,788.67377025
sz301212,20230814,20230811,1.08,1.08,34.53,788.67377025
sz301213,20230814,20230811,0.79999999,0.79999999,44.79,788.67377025
sz301216,20230814,20230811,5.150931,5.150931,15.67,788.67377025
sz301218,20230814,20230811,1.1404,1.1404,36.58,788.67377025
sz301219,20230814,20230811,2.94717182,2.94717182,37.88,788.67377025
sz301221,20230814,20230811,0.926223,0.926223,55.75,788.67377025
sz301226,20230814,20230811,1.088,1.088,23.35,788.67377025
sz301227,20230814,20230811,0.948,0.948,32.03,788.67377025
sz301229,20230814,20230811,0.8,0.8,31.94,788.67377025
sz301230,20230814,20230811,1.07622666,1.07622666,51.03,788.67377025
sz301231,20230814,20230811,0.844,0.844,32.84,788.67377025
sz301233,20230814,20230811,0.5147,0.5147,39.47,788.67377025
sz301236,20230814,20230811,9.52941177,9.52941177,24,788.67377025
sz301238,20230814,20230811,7.333333,7.333333,19.98,788.67377025
sz301248,20230814,20230811,1.53705,1.53705,20.7,788.67377025
sz301255,20230814,20230811,1.088,1.088,44.79,788.67377025
sz301260,20230814,20230811,4.86161968,4.86161968,22.07,788.67377025
sz301265,20230814,20230811,3.02973182,3.02973182,12.36,788.67377025
sz301268,20230814,20230811,4.0001,4.0001,32.35,788.67377025
sz301276,20230814,20230811,1.08,1.08,27.05,788.67377025
sz301277,20230814,20230811,2.0004,2.0004,26.98,788.67377025
sz301278,20230814,20230811,0.832,0.832,54.87,788.67377025
sz301281,20230814,20230811,1.0829,1.0829,57.02,788.67377025
sz301282,20230814,20230811,1.51139968,1.51139968,26.95,788.67377025
sz301285,20230814,20230811,2.0667,2.0667,13.36,788.67377025
sz301298,20230814,20230811,1.468,1.468,15.42,788.67377025
sz301299,20230814,20230811,0.6,0.6,70.3,788.67377025
sz301303,20230814,20230811,2.92,2.92,24.47,788.67377025
sz301308,20230814,20230811,4.12864254,4.12864254,77.76,788.67377025
sz301311,20230814,20230811,2.4,2.4,24.8,788.67377025
sz301312,20230814,20230811,0.62576643,0.62576643,80.67,788.67377025
sz301313,20230814,20230811,1.023334,1.023334,39.79,788.67377025
sz301316,20230814,20230811,4.0001,4.0001,31.65,788.67377025
sz301318,20230814,20230811,1.04118,1.04118,32.22,788.67377025
sz301327,20230814,20230811,1.248,1.248,77.05,788.67377025
sz301330,20230814,20230811,1.93039666,1.93039666,31.96,788.67377025
sz301336,20230814,20230811,0.4,0.4,46.77,788.67377025
sz301338,20230814,20230811,1.064,1.064,39.4,788.67377025
sz301339,20230814,20230811,4.07,4.07,22.81,788.67377025
sz301345,20230814,20230811,1.093336,1.093336,49.35,788.67377025
sz301349,20230814,20230811,1.02,1.02,58.5,788.67377025
sz301357,20230814,20230811,0.68,0.68,57.65,788.67377025
sz301358,20230814,20230811,7.5725307,7.5725307,41.88,788.67377025
sz301359,20230814,20230811,0.8584,0.8584,26.45,788.67377025
sz301365,20230814,20230811,1.8,1.8,18.43,788.67377025
sz301366,20230814,20230811,1.50000001,1.50000001,35.9,788.67377025
sz301369,20230814,20230811,0.69600268,0.69600268,71.85,788.67377025
sz301373,20230814,20230811,1.08472091,1.08472091,34.07,788.67377025
sz301377,20230814,20230811,4.1,4.1,21.08,788.67377025
sz301378,20230814,20230811,0.69,0.69,59.04,788.67377025
sz301379,20230814,20230811,1.0134,1.0134,31.74,788.67377025
sz301380,20230814,20230811,0.68,0.68,46.3,788.67377025
sz301386,20230814,20230811,1.4,1.4,30.36,788.67377025
sz301387,20230814,20230811,0.76,0.76,48.3,788.67377025
sz301388,20230814,20230811,1.024476,1.024476,27.63,788.67377025
sz301389,20230814,20230811,2.835,2.835,17.12,788.67377025
sz301396,20230814,20230811,1.09655391,1.09655391,35.29,788.67377025
sz301398,20230814,20230811,0.8,0.8,66.85,788.67377025
sz301419,20230814,20230811,1,1,39.03,788.67377025
sz301429,20230814,20230811,1.1822,1.1822,32.27,788.67377025
sz301439,20230814,20230811,3.89101809,3.89101809,18.34,788.67377025
